coin,fundingRate,premium,time
SOL,0.0000057608,-0.0004539137,1741568400113
SOL,-0.0000058201,-0.0005465608,1741572000092
SOL,0.0000071951,-0.0004424392,1741575600091
SOL,-0.0000052274,-0.0005418188,1741579200071
SOL,-0.0000141912,-0.0006135297,1741582800073
SOL,-0.0000025433,-0.0005203467,1741586400050
SOL,-0.000012141,-0.0005971281,1741590000004
SOL,-0.0000177985,-0.0006423884,1741593600009
SOL,-0.0000101613,-0.0005812904,1741597200107
SOL,-0.0000227224,-0.0006817789,1741600800006
SOL,0.0000003491,-0.000497207,1741604400001
SOL,0.0000062718,-0.0004498253,1741608000027
SOL,0.0000125,-0.0003890542,1741611600084
SOL,0.0000125,-0.0003912732,1741615200028
SOL,-0.0000239139,-0.0006913109,1741618800027
SOL,-0.0000073908,-0.0005591266,1741622400008
SOL,-0.0000445928,-0.0008567423,1741626000026
SOL,-0.0000228526,-0.0006828211,1741629600015
SOL,-0.0000099052,-0.0005792412,1741633200046
SOL,0.0000125,-0.0003877015,1741636800020
SOL,0.000003391,-0.0004728722,1741640400045
SOL,-0.0000209264,-0.0006674113,1741644000028
SOL,-0.0000020247,-0.0005161979,1741647600061
SOL,-0.0000191955,-0.0006535643,1741651200077
SOL,-0.0000187974,-0.0006503794,1741654800027
SOL,-0.0000162524,-0.000630019,1741658400066
SOL,-0.0000053338,-0.0005426704,1741662000054
SOL,0.0000125,-0.0002805971,1741665600023
SOL,0.0000125,-0.0002442681,1741669200054
SOL,0.0000125,-0.0001033918,1741672800068
SOL,0.0000125,-0.0001092646,1741676400184
SOL,0.0000125,-0.0002906655,1741680000011
SOL,0.0000125,-0.0002602232,1741683600057
SOL,0.0000125,-0.0002606787,1741687200039
SOL,0.0000091344,-0.0004269251,1741690800089
SOL,-0.0000059549,-0.0005476389,1741694400067
SOL,-0.0000163701,-0.000630961,1741698000040
SOL,-0.0000409551,-0.0008276407,1741701600099
SOL,-0.0000428623,-0.0008428984,1741705200013
SOL,-0.0000333991,-0.0007671928,1741708800069
SOL,-0.0000370823,-0.0007966581,1741712400006
SOL,-0.000039321,-0.0008145682,1741716000016
SOL,-0.0000110552,-0.0005884417,1741719600051
SOL,-0.0000027022,-0.000521618,1741723200037
SOL,-0.0000070323,-0.0005562587,1741726800002
SOL,-0.0000323222,-0.0007585773,1741730400078
SOL,-0.0000334728,-0.0007677827,1741734000033
SOL,-0.0000301583,-0.000741266,1741737600020
SOL,-0.0000137395,-0.0006099157,1741741200065
SOL,-0.000007326,-0.0005586076,1741744800179
SOL,-0.0000148287,-0.0006186293,1741748400036
SOL,-0.0000045453,-0.0005363624,1741752000055
SOL,-0.0000288591,-0.0007308726,1741755600079
SOL,-0.0000152244,-0.0006217952,1741759200068
SOL,-0.0000290219,-0.000732175,1741762800010
SOL,-0.0000192305,-0.0006538437,1741766400024
SOL,-0.0000108716,-0.0005869729,1741770000015
SOL,-0.0000078164,-0.0005625313,1741773600084
SOL,-0.0000138924,-0.0006111392,1741777200015
SOL,-0.0000047565,-0.0005380518,1741780800005
SOL,-0.0000144944,-0.0006159553,1741784400015
SOL,-0.0000217665,-0.0006741322,1741788000004
SOL,-0.0000275291,-0.0007202327,1741791600059
SOL,-0.0000278246,-0.0007225968,1741795200030
SOL,-0.000007439,-0.0005595118,1741798800053
SOL,-0.0000043061,-0.0005344486,1741802400072
SOL,0.0000021129,-0.0004830965,1741806000036
SOL,-0.0000053369,-0.0005426951,1741809600036
SOL,-0.0000103983,-0.0005831865,1741813200048
SOL,0.0000038971,-0.0004688235,1741816800016
SOL,0.0000125,-0.0003043,1741820400075
SOL,0.0000125,-0.0003643626,1741824000013
SOL,0.0000072352,-0.0004421182,1741827600039
SOL,0.0000060965,-0.0004512283,1741831200048
SOL,0.0000103799,-0.0004169604,1741834800035
SOL,-0.0000202879,-0.0006623035,1741838400066
SOL,-0.0000271515,-0.0007172119,1741842000085
SOL,-0.0000365543,-0.0007924343,1741845600030
SOL,-0.0000314433,-0.0007515463,1741849200042
SOL,-0.0000147207,-0.0006177655,1741852800115
SOL,-0.000003206,-0.0005256478,1741856400044
SOL,0.0000125,-0.0002295054,1741860000009
SOL,0.0000125,-0.000198492,1741863600118
SOL,0.0000125,-0.0002482928,1741867200071
SOL,0.0000125,-0.0003783702,1741870800051
SOL,-0.0000071682,-0.0005573457,1741874400116
SOL,0.0000017176,-0.0004862596,1741878000109
SOL,0.0000056081,-0.000455135,1741881600086
SOL,-0.0000155362,-0.0006242896,1741885200026
SOL,-0.0000077365,-0.0005618923,1741888800028
SOL,0.0000125,-0.000262972,1741892400005
SOL,-0.0000034739,-0.0005277912,1741896000082
SOL,-0.0000122523,-0.000598018,1741899600004
SOL,-0.0000227042,-0.0006816335,1741903200060
SOL,-0.0000084357,-0.0005674856,1741906800025
SOL,0.0000125,-0.0003862629,1741910400047
SOL,0.0000125,-0.0003942601,1741914000000
SOL,0.0000078613,-0.0004371097,1741917600083
SOL,0.0000125,-0.000279658,1741921200044
SOL,0.0000125,-0.0002229466,1741924800062
SOL,0.0000125,-0.000223984,1741928400065
SOL,0.0000125,-0.0002549501,1741932000044
SOL,0.0000125,-0.0002372298,1741935600003
SOL,0.0000125,-0.0002404622,1741939200059
SOL,0.0000125,-0.0001995492,1741942800006
SOL,0.0000125,-0.0002115843,1741946400088
SOL,0.0000125,-0.0003227228,1741950000010
SOL,0.0000125,-0.0003364939,1741953600027
SOL,-0.0000079545,-0.0005636357,1741957200043
SOL,0.0000125,-0.0003144707,1741960800131
SOL,0.0000061543,-0.0004507654,1741964400031
SOL,-0.0000062139,-0.0005497111,1741968000062
SOL,-0.0000089571,-0.0005716568,1741971600062
SOL,-0.0000146836,-0.000617469,1741975200178
SOL,-0.0000022149,-0.0005177192,1741978800049
SOL,-0.0000308442,-0.0007467538,1741982400078
SOL,-0.000028774,-0.0007301919,1741986000053
SOL,-0.000040661,-0.000825288,1741989600049
SOL,-0.0000292503,-0.0007340023,1741993200000
SOL,-0.0000172693,-0.0006381541,1741996800046
SOL,-0.000018829,-0.0006506317,1742000400029
SOL,-0.0000145354,-0.000616283,1742004000017
SOL,-0.0000107459,-0.0005859673,1742007600076
SOL,-0.0000088529,-0.0005708228,1742011200036
SOL,-0.0000101305,-0.0005810444,1742014800042
SOL,-0.000007792,-0.0005623363,1742018400010
SOL,-0.0000030545,-0.0005244359,1742022000127
SOL,-0.0000096218,-0.000576974,1742025600029
SOL,-0.0000076715,-0.000561372,1742029200028
SOL,-0.0000050123,-0.0005400983,1742032800031
SOL,-0.0000104348,-0.0005834783,1742036400090
SOL,-0.0000207952,-0.0006663617,1742040000138
SOL,-0.0000045818,-0.0005366543,1742043600009
SOL,0.0000108004,-0.0004135968,1742047200066
SOL,-0.0000141705,-0.000613364,1742050800066
SOL,-0.0000080509,-0.0005644071,1742054400010
SOL,0.0000024742,-0.0004802062,1742058000056
SOL,0.0000116769,-0.0004065852,1742061600061
SOL,-0.0000020917,-0.0005167339,1742065200203
SOL,-0.0000166051,-0.0006328412,1742068800008
SOL,-0.0000019416,-0.0005155327,1742072400010
SOL,-0.0000055525,-0.0005444204,1742076000089
SOL,-0.0000067818,-0.0005542541,1742079600065
SOL,-0.0000032071,-0.0005256568,1742083200031
SOL,-0.0000067147,-0.0005537175,1742086800043
SOL,-0.0000061798,-0.0005494388,1742090400131
SOL,-0.0000157507,-0.0006260056,1742094000062
SOL,-0.0000209403,-0.0006675221,1742097600114
SOL,-0.0000117563,-0.0005940504,1742101200047
SOL,-0.0000091291,-0.0005730328,1742104800014
SOL,-0.0000061816,-0.0005494529,1742108400071
SOL,-0.0000090291,-0.0005722324,1742112000023
SOL,-0.0000065084,-0.0005520674,1742115600041
SOL,-0.0000188463,-0.0006507701,1742119200112
SOL,-0.0000238181,-0.0006905446,1742122800052
SOL,-0.0000105754,-0.0005846029,1742126400081
SOL,0.0000016844,-0.000486525,1742130000044
SOL,0.0000123012,-0.0004015908,1742133600021
SOL,-0.0000065745,-0.0005525959,1742137200033
SOL,-0.0000123691,-0.000598953,1742140800082
SOL,-0.0000105042,-0.0005840335,1742144400075
SOL,-0.0000047371,-0.0005378971,1742148000090
SOL,0.0000125,-0.0003426914,1742151600063
SOL,-0.0000163076,-0.0006304612,1742155200067
SOL,-0.0000104211,-0.0005833684,1742158800048
SOL,-0.0000188439,-0.0006507514,1742162400043
SOL,-0.0000379979,-0.0008039833,1742166000049
SOL,-0.0000114829,-0.0005918635,1742169600141
SOL,0.0000033795,-0.000472964,1742173200107
SOL,0.0000080722,-0.0004354223,1742176800079
SOL,0.0000082768,-0.0004337854,1742180400067
SOL,0.0000123865,-0.0004009078,1742184000019
SOL,0.0000101439,-0.0004188487,1742187600046
SOL,0.0000125,-0.0003280261,1742191200049
SOL,0.0000042444,-0.0004660447,1742194800088
SOL,0.0000027834,-0.0004777328,1742198400003
SOL,0.0000096911,-0.0004224713,1742202000061
SOL,-0.0000007038,-0.0005056302,1742205600016
SOL,0.0000028426,-0.0004772593,1742209200050
SOL,0.0000025934,-0.0004792524,1742212800002
SOL,-0.0000242907,-0.0006943259,1742216400045
SOL,-0.0000233655,-0.0006869238,1742220000073
SOL,-0.0000418629,-0.0008349033,1742223600007
SOL,-0.0000256578,-0.0007052628,1742227200057
SOL,-0.0000167924,-0.0006343391,1742230800066
SOL,0.0000004664,-0.000496269,1742234400059
SOL,0.0000081412,-0.00043487,1742238000018
SOL,-0.0000118798,-0.0005950384,1742241600000
SOL,-0.0000133864,-0.0006070912,1742245200068
SOL,-0.0000145146,-0.0006161168,1742248800030
SOL,-0.0000122729,-0.0005981836,1742252400011
SOL,-0.000017481,-0.0006398477,1742256000030
SOL,-0.0000258768,-0.0007070146,1742259600042
SOL,-0.0000183589,-0.0006468714,1742263200061
SOL,0.0000037554,-0.0004699569,1742266800010
SOL,-0.0000035489,-0.0005283911,1742270400022
SOL,-0.0000170949,-0.0006367593,1742274000014
SOL,-0.0000093867,-0.0005750935,1742277600073
SOL,-0.0000135205,-0.0006081638,1742281200080
SOL,-0.0000076483,-0.0005611864,1742284800057
SOL,-0.0000039915,-0.0005319317,1742288400002
SOL,0.0000027531,-0.0004779752,1742292000005
SOL,-0.0000130203,-0.0006041624,1742295600081
SOL,-0.0000091025,-0.0005728203,1742299200006
SOL,-0.0000131162,-0.0006049296,1742302800034
SOL,-0.0000219766,-0.0006758128,1742306400054
SOL,-0.0000118167,-0.0005945337,1742310000076
SOL,-0.0000083588,-0.0005668702,1742313600057
SOL,-0.0000015249,-0.0005121989,1742317200087
SOL,-0.0000056954,-0.0005455633,1742320800027
SOL,-0.0000081949,-0.0005655595,1742324400087
SOL,0.0000072035,-0.0004423718,1742328000019
SOL,-0.0000085651,-0.0005685211,1742331600052
SOL,0.0000125,-0.0002432824,1742335200019
SOL,0.0000125,-0.0003034442,1742338800000
SOL,0.0000125,-0.0003324578,1742342400023
SOL,0.0000125,-0.0003340129,1742346000005
SOL,0.0000125,-0.0001339974,1742349600057
SOL,0.0000113254,-0.0004093966,1742353200061
SOL,0.0000125,-0.0003996189,1742356800041
SOL,0.0000125,-0.0003301671,1742360400057
SOL,0.0000125,-0.0003529343,1742364000026
SOL,0.0000125,-0.0003755344,1742367600103
SOL,-0.000003056,-0.0005244476,1742371200024
SOL,-0.0000022968,-0.0005183741,1742374800074
SOL,-0.0000041097,-0.0005328778,1742378400139
SOL,-0.0000070645,-0.0005565159,1742382000032
SOL,0.0000035631,-0.000471495,1742385600037
SOL,-0.0000041577,-0.0005332616,1742389200042
SOL,0.000010133,-0.0004189358,1742392800005
SOL,0.0000074892,-0.0004400862,1742396400035
SOL,0.0000068619,-0.0004451044,1742400000039
SOL,0.0000050256,-0.0004597955,1742403600029
SOL,-0.000007796,-0.0005623681,1742407200160
SOL,0.0000070784,-0.000443373,1742410800012
SOL,0.0000099071,-0.0004207429,1742414400079
SOL,-0.0000174311,-0.0006394491,1742418000126
SOL,-0.0000110639,-0.000588511,1742421600063
SOL,0.0000044043,-0.0004647657,1742425200061
SOL,0.0000125,-0.0003595959,1742428800049
SOL,-0.0000118309,-0.0005946475,1742432400020
SOL,-0.0000143241,-0.0006145928,1742436000028
SOL,-0.000005253,-0.0005420242,1742439600050
SOL,-0.0000175162,-0.0006401293,1742443200085
SOL,-0.0000241339,-0.0006930711,1742446800048
SOL,0.0000001673,-0.0004986612,1742450400021
SOL,-0.0000075955,-0.0005607644,1742454000019
SOL,-0.0000036955,-0.0005295643,1742457600003
SOL,0.0000085912,-0.0004312704,1742461200000
SOL,0.0000125,-0.0003985919,1742464800077
SOL,-0.0000173296,-0.0006386372,1742468400115
SOL,-0.0000078541,-0.0005628329,1742472000025
SOL,-0.0000124037,-0.0005992294,1742475600088
SOL,-0.0000068985,-0.000555188,1742479200025
SOL,0.0000125,-0.0003953858,1742482800088
SOL,0.0000062036,-0.0004503714,1742486400047
SOL,0.0000048481,-0.000461215,1742490000049
SOL,0.0000125,-0.0003781628,1742493600101
SOL,0.0000007175,-0.0004942601,1742497200019
SOL,0.0000031936,-0.0004744512,1742500800042
SOL,0.0000125,-0.0003261312,1742504400071
SOL,-0.0000009271,-0.0005074166,1742508000094
SOL,-0.0000026071,-0.0005208572,1742511600046
SOL,-0.0000006477,-0.0005051818,1742515200035
SOL,-0.0000024743,-0.0005197943,1742518800043
SOL,0.000002772,-0.0004778242,1742522400002
SOL,-0.0000138769,-0.0006110151,1742526000069
SOL,-0.0000233352,-0.0006866814,1742529600057
SOL,-0.000004415,-0.0005353199,1742533200018
SOL,-0.0000115811,-0.0005926488,1742536800061
SOL,-0.0000139376,-0.0006115006,1742540400064
SOL,-0.0000166326,-0.0006330612,1742544000025
SOL,-0.0000020131,-0.0005161046,1742547600042
SOL,0.0000046085,-0.0004631319,1742551200060
SOL,-0.0000124509,-0.0005996075,1742554800041
SOL,-0.0000198334,-0.0006586675,1742558400052
SOL,-0.0000224982,-0.0006799857,1742562000053
SOL,-0.0000180226,-0.0006441811,1742565600010
SOL,-0.0000105192,-0.0005841539,1742569200039
SOL,-0.0000095379,-0.0005763029,1742572800047
SOL,0.0000036669,-0.0004706649,1742576400044
SOL,0.0000125,-0.0003056976,1742580000060
SOL,0.0000125,-0.0003543837,1742583600007
SOL,0.0000046977,-0.0004624184,1742587200057
SOL,0.0000042288,-0.0004661694,1742590800070
SOL,0.0000125,-0.0002134285,1742594400074
SOL,0.0000125,-0.0003855982,1742598000010
SOL,0.0000032165,-0.000474268,1742601600038
SOL,0.0000125,-0.0003508287,1742605200046
SOL,0.0000125,-0.0003305407,1742608800055
SOL,0.0000065152,-0.0004478786,1742612400032
SOL,0.0000125,-0.0003939627,1742616000009
SOL,0.0000125,-0.0002713181,1742619600032
SOL,0.0000125,-0.0002034361,1742623200102
SOL,0.0000125,-0.0000505332,1742626800047
SOL,0.0000125,-0.0001543469,1742630400042
SOL,0.0000125,-0.0003438356,1742634000106
SOL,0.0000125,-0.0002067018,1742637600058
SOL,0.0000125,-0.0002081988,1742641200115
SOL,0.0000125,-0.000219941,1742644800035
SOL,0.0000125,-0.0001351465,1742648400082
SOL,0.0000125,-0.0003492565,1742652000032
SOL,0.0000025179,-0.0004798567,1742655600064
SOL,0.0000006268,-0.0004949856,1742659200036
SOL,0.0000125,-0.0003771052,1742662800054
SOL,0.0000125,-0.0003554916,1742666400119
SOL,0.0000035954,-0.0004712368,1742670000063
SOL,0.0000060596,-0.0004515229,1742673600026
SOL,0.000011715,-0.0004062798,1742677200027
SOL,-0.0000031096,-0.0005248766,1742680800028
SOL,-0.0000041056,-0.0005328448,1742684400000
SOL,-0.0000135087,-0.0006080698,1742688000020
SOL,0.0000064299,-0.0004485611,1742691600050
SOL,0.0000125,-0.0003936726,1742695200008
SOL,0.0000125,-0.0003513191,1742698800011
SOL,0.0000104794,-0.0004161648,1742702400029
SOL,0.0000125,-0.0003881338,1742706000049
SOL,-0.0000082625,-0.0005660996,1742709600102
SOL,-0.0000039548,-0.0005316387,1742713200057
SOL,0.0000007989,-0.0004936088,1742716800065
SOL,0.0000032111,-0.0004743111,1742720400040
SOL,-0.0000148216,-0.0006185728,1742724000077
SOL,0.0000125,-0.0003422193,1742727600033
SOL,0.0000125,-0.0003152785,1742731200010
SOL,0.0000091224,-0.000427021,1742734800077
SOL,0.0000125,-0.0003390974,1742738400023
SOL,0.0000125,-0.0003289507,1742742000067
SOL,0.0000125,-0.0003198401,1742745600051
SOL,0.0000125,-0.0002536255,1742749200043
SOL,0.0000125,-0.0002489721,1742752800031
SOL,0.0000111338,-0.0004109294,1742756400027
SOL,0.0000114031,-0.0004087752,1742760000112
SOL,0.0000096936,-0.0004224509,1742763600029
SOL,-0.0000113315,-0.0005906519,1742767200028
SOL,0.0000125,-0.0003463246,1742770800053
SOL,0.0000079455,-0.0004364362,1742774400090
SOL,0.0000125,-0.000240968,1742778000018
SOL,0.0000125,-0.000197803,1742781600009
SOL,0.0000125,-0.0001274195,1742785200043
SOL,0.0000125,-0.0002015772,1742788800138
SOL,0.0000125,-0.0001582608,1742792400036
SOL,0.0000079612,-0.0004363107,1742796000058
SOL,0.0000125,-0.0002948203,1742799600029
SOL,0.0000125,-0.0003370436,1742803200023
SOL,0.0000125,-0.0002432551,1742806800026
SOL,0.0000125,-0.0000993875,1742810400015
SOL,0.0000125,-0.0000488496,1742814000166
SOL,0.0000125,-0.0001689769,1742817600041
SOL,0.0000125,-0.0001510371,1742821200043
SOL,0.0000125,-0.0001126467,1742824800065
SOL,0.0000125,-0.0001118643,1742828400003
SOL,0.0000125,-0.0002005277,1742832000030
SOL,0.0000125,-0.000231321,1742835600029
SOL,0.0000125,-0.0002708934,1742839200037
SOL,0.0000125,-0.000372976,1742842800007
SOL,0.0000125,-0.0003856998,1742846400047
SOL,0.0000038588,-0.0004691296,1742850000085
SOL,0.000011783,-0.0004057361,1742853600030
SOL,0.0000032857,-0.0004737148,1742857200063
SOL,0.0000125,-0.000289303,1742860800026
SOL,0.0000125,-0.0001843197,1742864400028
SOL,0.0000125,-0.0002053281,1742868000021
SOL,0.0000125,-0.0001168107,1742871600024
SOL,0.0000125,-0.0001530188,1742875200019
SOL,0.0000125,-0.0001295862,1742878800049
SOL,0.0000125,-0.0000382498,1742882400070
SOL,0.0000125,-0.0000794887,1742886000040
SOL,0.0000125,-0.0001173922,1742889600081
SOL,0.0000125,-0.0000796745,1742893200007
SOL,0.0000125,-0.0000696783,1742896800049
SOL,0.0000125,-0.0001456554,1742900400008
SOL,0.0000125,-0.000114775,1742904000023
SOL,0.0000125,-0.0001534247,1742907600065
SOL,0.0000125,-0.0001231851,1742911200079
SOL,0.0000125,-0.0001814363,1742914800007
SOL,0.0000125,-0.0001405692,1742918400047
SOL,0.0000125,-0.000274796,1742922000015
SOL,0.0000125,-0.0003881742,1742925600047
SOL,-0.0000036095,-0.0005288756,1742929200045
SOL,0.0000011572,-0.0004907426,1742932800009
SOL,0.0000054943,-0.0004560452,1742936400043
SOL,0.0000043943,-0.0004648458,1742940000045
SOL,-0.0000019211,-0.0005153687,1742943600208
SOL,0.0000059384,-0.0004524928,1742947200001
SOL,0.0000125,-0.0003980935,1742950800003
SOL,0.0000044123,-0.0004647013,1742954400077
SOL,0.0000048872,-0.0004609024,1742958000008
SOL,0.0000119223,-0.0004046217,1742961600064
SOL,0.0000124895,-0.0004000839,1742965200014
SOL,0.0000125,-0.0003823734,1742968800065
SOL,0.0000125,-0.0003516099,1742972400003
SOL,0.0000125,-0.0003232416,1742976000022
SOL,0.0000125,-0.0001870658,1742979600005
SOL,0.0000125,-0.0002780106,1742983200058
SOL,0.0000125,-0.0002657218,1742986800012
SOL,0.0000125,-0.0002341252,1742990400001
SOL,0.0000107532,-0.0004139741,1742994000063
SOL,-0.0000023629,-0.0005189034,1742997600069
SOL,-0.0000064895,-0.0005519161,1743001200047
SOL,0.0000120743,-0.0004034053,1743004800008
SOL,0.000002489,-0.0004800882,1743008400024
SOL,0.0000125,-0.0003766884,1743012000109
SOL,0.0000125,-0.0003849923,1743015600004
SOL,0.0000070322,-0.0004437421,1743019200019
SOL,0.0000125,-0.0003682514,1743022800046
SOL,0.0000030516,-0.0004755871,1743026400035
SOL,0.0000018745,-0.0004850043,1743030000035
SOL,-0.0000031498,-0.0005251982,1743033600005
SOL,0.0000054429,-0.0004564565,1743037200006
SOL,0.0000124443,-0.0004004458,1743040800036
SOL,0.0000125,-0.0002184608,1743044400030
SOL,0.0000125,-0.0001477691,1743048000011
SOL,0.0000125,-0.0000900673,1743051600053
SOL,0.0000125,-0.0001246351,1743055200074
SOL,0.0000125,-0.0001278145,1743058800007
SOL,0.0000125,-0.0001666082,1743062400083
SOL,0.0000125,-0.0002071499,1743066000057
SOL,0.0000125,-0.0000961275,1743069600043
SOL,0.0000125,-0.0002117645,1743073200012
SOL,0.0000125,-0.0002934781,1743076800047
SOL,0.0000125,-0.0003865436,1743080400054
SOL,0.0000125,-0.0003969893,1743084000010
SOL,0.0000125,-0.0002925896,1743087600015
SOL,0.0000125,-0.0003844847,1743091200049
SOL,0.0000091719,-0.0004266248,1743094800022
SOL,0.000007542,-0.0004396639,1743098400068
SOL,0.0000125,-0.000364646,1743102000133
SOL,0.0000125,-0.0003826913,1743105600066
SOL,0.0000125,-0.0003577882,1743109200001
SOL,0.0000125,-0.0002400706,1743112800037
SOL,0.0000125,-0.000251623,1743116400024
SOL,0.0000125,-0.0002753861,1743120000014
SOL,0.0000125,-0.0003124302,1743123600070
SOL,0.0000125,-0.0003118861,1743127200013
SOL,0.0000125,-0.0003381313,1743130800000
SOL,0.0000125,-0.0003457937,1743134400065
SOL,0.0000051635,-0.0004586918,1743138000056
SOL,0.0000125,-0.0003437255,1743141600041
SOL,0.0000125,-0.0003897405,1743145200054
SOL,-0.0000127922,-0.0006023373,1743148800039
SOL,0.0000125,-0.0003835382,1743152400073
SOL,0.0000125,-0.0002521629,1743156000056
SOL,0.0000125,-0.0003209715,1743159600023
SOL,0.0000125,-0.0003635504,1743163200105
SOL,0.0000125,-0.0003934299,1743166800006
SOL,0.0000023966,-0.0004808271,1743170400073
SOL,-0.0000024339,-0.000519471,1743174000063
SOL,0.0000124342,-0.000400526,1743177600011
SOL,0.0000125,-0.000380129,1743181200012
SOL,0.0000125,-0.0002499756,1743184800030
SOL,0.0000125,-0.0003257572,1743188400060
SOL,0.0000106651,-0.0004146793,1743192000021
SOL,0.0000122597,-0.000401922,1743195600026
SOL,0.0000120167,-0.0004038662,1743199200063
SOL,0.0000125,-0.0003476683,1743202800049
SOL,0.0000037572,-0.0004699424,1743206400086
SOL,0.0000053904,-0.000456877,1743210000069
SOL,0.0000037285,-0.000470172,1743213600003
SOL,-0.000004931,-0.0005394481,1743217200037
SOL,0.0000125,-0.0003332839,1743220800066
SOL,0.0000125,-0.0003174611,1743224400042
SOL,0.0000125,-0.0003271202,1743228000061
SOL,0.0000073906,-0.0004408755,1743231600111
SOL,0.0000016039,-0.0004871685,1743235200045
SOL,0.0000038853,-0.0004689173,1743238800062
SOL,0.0000000617,-0.000499506,1743242400009
SOL,-0.0000062371,-0.0005498968,1743246000052
SOL,-0.0000235127,-0.0006881014,1743249600027
SOL,0.0000009483,-0.0004924139,1743253200055
SOL,0.0000079801,-0.0004361591,1743256800037
SOL,-0.0000038672,-0.0005309376,1743260400120
SOL,-0.0000016405,-0.0005131243,1743264000174
SOL,-0.0000020805,-0.0005166441,1743267600050
SOL,-0.0000136995,-0.0006095957,1743271200045
SOL,-0.0000153854,-0.0006230835,1743274800093
SOL,-0.000020975,-0.0006678003,1743278400034
SOL,-0.000007803,-0.0005624239,1743282000049
SOL,-0.0000308026,-0.0007464206,1743285600097
SOL,-0.0000377342,-0.0008018738,1743289200048
SOL,-0.0000355589,-0.0007844715,1743292800022
SOL,-0.0000155278,-0.000624222,1743296400028
SOL,-0.0000176795,-0.0006414356,1743300000030
SOL,-0.0000153524,-0.0006228195,1743303600025
SOL,-0.0000424654,-0.0008397231,1743307200056
SOL,-0.0000516946,-0.0009135568,1743310800085
SOL,-0.0000600321,-0.0009802566,1743314400061
SOL,-0.0000621051,-0.0009968404,1743318000061
SOL,-0.0000552138,-0.0009417108,1743321600093
SOL,-0.0000447642,-0.0008581137,1743325200107
SOL,-0.0000337794,-0.000770235,1743328800004
SOL,-0.0000348009,-0.000778407,1743332400000
SOL,-0.0000448559,-0.0008588469,1743336000029
SOL,-0.0000296466,-0.0007371729,1743339600021
SOL,-0.0000335813,-0.0007686505,1743343200064
SOL,-0.000018752,-0.0006500162,1743346800027
SOL,-0.0000340662,-0.0007725299,1743350400030
SOL,-0.0000429729,-0.0008437835,1743354000057
SOL,-0.0000393693,-0.0008149546,1743357600045
SOL,-0.0000121671,-0.0005973368,1743361200039
SOL,-0.0000147107,-0.0006176857,1743364800006
SOL,-0.0000208492,-0.0006667937,1743368400000
SOL,-0.0000332601,-0.0007660812,1743372000011
SOL,-0.0000530952,-0.000924762,1743375600098
SOL,-0.000030312,-0.0007424962,1743379200059
SOL,-0.0000381939,-0.0008055516,1743382800016
SOL,-0.0000123006,-0.0005984051,1743386400051
SOL,-0.0000050846,-0.0005406767,1743390000041
SOL,-0.0000020385,-0.0005163081,1743393600097
SOL,0.0000015907,-0.000487274,1743397200013
SOL,0.0000125,-0.0003891797,1743400800087
SOL,0.0000049097,-0.0004607226,1743404400060
SOL,-0.0000030691,-0.0005245528,1743408000041
SOL,0.0000027569,-0.0004779449,1743411600032
SOL,0.0000064204,-0.0004486371,1743415200007
SOL,0.0000121385,-0.0004028918,1743418800005
SOL,0.0000123159,-0.0004014725,1743422400189
SOL,0.0000125,-0.0003489282,1743426000052
SOL,0.0000125,-0.0003707904,1743429600007
SOL,0.0000125,-0.0000989072,1743433200002
SOL,0.0000125,-0.0002092892,1743436800035
SOL,0.0000060886,-0.0004512913,1743440400069
SOL,0.0000076959,-0.0004384327,1743444000044
SOL,0.0000125,-0.0003585205,1743447600051
SOL,0.0000125,-0.0003940859,1743451200009
SOL,0.0000097325,-0.00042214,1743454800053
SOL,0.0000038407,-0.0004692744,1743458400055
SOL,-0.0000014782,-0.0005118257,1743462000005
SOL,0.0000125,-0.0003461295,1743465600014
SOL,0.0000125,-0.0002306308,1743469200112
SOL,0.0000125,-0.0002324453,1743472800017
SOL,0.0000125,-0.0001955598,1743476400093
SOL,0.0000125,-0.0001260938,1743480000077
SOL,0.0000125,-0.000066587,1743483600036
SOL,0.0000125,-0.0000270365,1743487200027
SOL,0.0000125,-0.0000314412,1743490800078
SOL,0.0000125,-0.0000691773,1743494400075
SOL,0.0000125,0.0000257704,1743498000074
SOL,0.0000125,0.0000378217,1743501600002
SOL,0.0000125,0.0000356632,1743505200022
SOL,0.0000125,0.0000665982,1743508800006
SOL,0.0000125,0.0000722572,1743512400030
SOL,0.0000125,0.0001502178,1743516000018
SOL,0.0000125,-0.0000363747,1743519600000
SOL,0.0000125,0.0000380429,1743523200033
SOL,0.0000125,-0.0000320992,1743526800035
SOL,0.0000125,-0.0000230741,1743530400050
SOL,0.0000125,-0.0000459771,1743534000020
SOL,0.0000125,-0.0001467064,1743537600049
SOL,0.0000125,-0.0003058906,1743541200021
SOL,0.0000125,-0.0003367543,1743544800020
SOL,0.0000125,-0.0003661582,1743548400024
SOL,0.0000125,-0.0002974395,1743552000043
SOL,0.0000125,-0.0002948833,1743555600010
SOL,0.0000125,-0.0002852503,1743559200060
SOL,0.0000125,-0.0003224858,1743562800015
SOL,0.0000125,-0.0001423928,1743566400092
SOL,0.0000125,-0.000175624,1743570000180
SOL,0.0000125,-0.0002768024,1743573600024
SOL,0.0000125,-0.000321068,1743577200010
SOL,0.0000125,-0.0003313752,1743580800023
SOL,0.0000125,-0.0003196685,1743584400007
